0,39.24,33.69
0,39.82,33.69
0,39.53,33.69
0,38.68,33.69
0,38.68,33.69
0,38.11,33.69
0,38.11,33.69
0,38.11,33.69
0,39.24,33.69
0,37.56,33.69
0,37.83,33.69
0,36.73,33.69
0,37.28,33.69
0,37.28,33.69
0,38.11,33.69
0,37.56,33.75
0,37.01,33.75
0,37.56,33.75
0,36.19,33.75
0,36.46,33.75
0,36.73,33.81
0,36.73,33.81
0,37.01,33.81
0,37.28,33.81
0,39.24,33.81
0,35.92,33.81
0,35.92,33.81
0,35.65,33.81
0,35.92,33.81
0,36.19,33.81
0,37.01,33.75
0,37.83,33.81
0,38.11,33.75
0,36.19,33.81
0,35.92,33.81
0,35.92,33.81
0,36.46,33.81
0,36.19,33.81
0,36.19,33.81
0,36.46,33.81
0,37.56,33.81
0,36.19,33.81
0,36.19,33.81
0,36.46,33.81
0,37.28,33.81
0,36.46,33.81
0,35.65,33.81
0,35.12,33.81
0,35.92,33.81
0,35.65,33.81
0,35.39,33.75
0,35.92,33.75
0,34.86,33.75
0,35.39,33.75
0,35.39,33.75
0,34.86,33.75
0,34.33,33.75
0,37.01,33.75
0,34.86,33.75
0,34.86,33.75
0,35.12,33.75
0,36.19,33.75
0,35.65,33.75
0,35.39,33.81
0,35.92,33.81
0,35.92,33.75
0,35.39,33.75
0,36.73,33.81
0,35.92,33.75
0,35.39,33.75
0,35.92,33.75
0,37.56,33.81
0,36.19,33.81
0,37.01,33.81
0,37.01,33.81
0,37.28,33.81
0,37.01,33.81
0,37.28,33.81
0,37.28,33.81
0,38.96,33.88
0,40.69,33.88
0,41.28,33.88
0,38.96,33.94
0,38.96,33.94
0,41.28,33.94
0,40.69,33.94
0,38.68,33.94
0,42.47,34
0,40.11,34
0,40.98,34
0,40.4,34
0,41.58,34
0,42.17,34
0,42.78,34
0,40.4,34
0,40.4,34
0,41.87,34
0,41.87,34.06
0,40.69,34.06
0,41.87,34.06
0,42.17,34
0,42.17,34
0,40.11,34
0,40.4,34
0,40.11,33.94
0,40.69,33.94
0,40.69,34
0,41.58,34
0,41.28,34
0,39.82,33.94
0,40.4,33.94
0,40.98,34
0,40.98,34
0,41.58,34
0,41.58,34
0,41.58,34
0,41.87,34
0,41.87,34
0,42.17,34
0,43.69,34
0,42.17,34
0,40.69,34.06
0,40.98,34
0,39.82,34.06
0,40.4,34.06
0,41.28,34.06
0,40.69,34.06
0,41.28,34.06
0,40.4,34.06
0,40.98,34.06
0,41.87,34.06
0,42.17,34.06
0,42.17,34.06
0,42.47,34.06
0,40.69,34.06
0,42.47,34.06
0,43.08,34.06
0,42.17,34.06
0,42.17,34.06
0,42.78,34.06
0,43.08,34.13
0,43.69,34.13
0,43.39,34.13
0,42.17,34.13
0,42.47,34.13
0,43.08,34.13
0,42.47,34.13
0,43.08,34.13
0,44,34.13
0,44.62,34.13
0,42.47,34.13
0,42.78,34.13
0,43.39,34.19
0,44.31,34.19
0,43.69,34.19
0,42.47,34.25
0,42.78,34.31
0,42.78,34.31
0,42.47,34.38
0,42.78,34.31
0,43.39,34.31
0,43.08,34.31
0,43.69,34.31
0,42.17,34.38
0,42.17,34.31
0,43.08,34.38
0,41.58,34.31
0,41.58,34.31
0,41.58,34.31
0,41.58,34.31
0,41.58,34.31
0,41.58,34.31
0,40.98,34.25
0,41.28,34.25
0,40.69,34.25
0,40.98,34.25
0,41.28,34.25
0,41.28,34.25
0,43.69,34.25
0,47.5,34.25
0,44.31,34.25
0,44,34.25
0,43.69,34.25
0,43.39,34.25
0,42.78,34.19
0,44,34.19
0,47.17,34.19
0,46.53,34.19
0,46.21,34.19
0,46.21,34.19
0,46.21,34.19
0,45.89,34.19
0,46.53,34.19
0,47.17,34.19
0,47.5,34.19
0,48.15,34.13
0,47.17,34.13
0,47.17,34.13
0,47.17,34.13
0,47.5,34.06
